date,open,high,low,close,year,month,day,day_name
2012-03-13,1.31821,1.3185200000000001,1.30514,1.3076299999999998,2012.0,3.0,13.0,Tuesday
2012-03-14,1.30762,1.30894,1.30033,1.30279,2012.0,3.0,14.0,Wednesday
2012-03-15,1.30281,1.31188,1.3014700000000001,1.30938,2012.0,3.0,15.0,Thursday
2012-03-16,1.30942,1.31866,1.30484,1.31705,2012.0,3.0,16.0,Friday
2012-03-19,1.31708,1.32645,1.3141200000000002,1.32344,2012.0,3.0,19.0,Monday
2012-03-20,1.3234299999999999,1.3282399999999999,1.31716,1.32676,2012.0,3.0,20.0,Tuesday
2012-03-21,1.32677,1.32843,1.3178,1.3227,2012.0,3.0,21.0,Wednesday
2012-03-22,1.32269,1.32538,1.3133299999999999,1.32077,2012.0,3.0,22.0,Thursday
2012-03-23,1.3207799999999998,1.32925,1.31902,1.3264799999999999,2012.0,3.0,23.0,Friday
2012-03-26,1.3265,1.3367,1.31913,1.33517,2012.0,3.0,26.0,Monday
2012-03-27,1.33515,1.33846,1.3312,1.33284,2012.0,3.0,27.0,Tuesday
2012-03-28,1.33283,1.3372700000000002,1.3276700000000001,1.33245,2012.0,3.0,28.0,Wednesday
2012-03-29,1.33246,1.33589,1.32515,1.3347799999999999,2012.0,3.0,29.0,Thursday
2012-03-30,1.33477,1.3375700000000001,1.33089,1.33335,2012.0,4.0,30.0,Friday
2012-04-02,1.33334,1.33796,1.32776,1.33397,2012.0,4.0,2.0,Monday
2012-04-03,1.33399,1.3366799999999999,1.3183,1.32007,2012.0,4.0,3.0,Tuesday
2012-04-04,1.32006,1.32115,1.31064,1.31463,2012.0,4.0,4.0,Wednesday
2012-04-05,1.31464,1.31637,1.30345,1.30682,2012.0,4.0,5.0,Thursday
2012-04-06,1.30683,1.3111700000000002,1.3032700000000002,1.30571,2012.0,4.0,6.0,Friday
2012-04-09,1.3057,1.31437,1.30479,1.31313,2012.0,4.0,9.0,Monday
2012-04-10,1.31312,1.3137299999999998,1.3053700000000001,1.30904,2012.0,4.0,10.0,Tuesday
2012-04-11,1.30905,1.3156299999999999,1.3087799999999998,1.31329,2012.0,4.0,11.0,Wednesday
2012-04-12,1.31326,1.3212,1.31013,1.31666,2012.0,4.0,12.0,Thursday
2012-04-13,1.31665,1.3183,1.30083,1.30186,2012.0,4.0,13.0,Friday
2012-04-16,1.30188,1.3147,1.2994,1.3115299999999999,2012.0,4.0,16.0,Monday
2012-04-17,1.31152,1.31718,1.30897,1.31218,2012.0,4.0,17.0,Tuesday
2012-04-18,1.3122,1.31362,1.30571,1.31169,2012.0,4.0,18.0,Wednesday
2012-04-19,1.3117,1.31644,1.30685,1.31415,2012.0,4.0,19.0,Thursday
2012-04-20,1.3141200000000002,1.32266,1.31282,1.31914,2012.0,4.0,20.0,Friday
2012-04-23,1.31915,1.31969,1.3104,1.3148799999999998,2012.0,4.0,23.0,Monday
2012-04-24,1.31492,1.32175,1.31475,1.31938,2012.0,4.0,24.0,Tuesday
2012-04-25,1.3194299999999999,1.32358,1.31732,1.32233,2012.0,4.0,25.0,Wednesday
2012-04-26,1.32234,1.32621,1.31761,1.3198299999999998,2012.0,4.0,26.0,Thursday
2012-04-27,1.31984,1.32695,1.3156700000000001,1.32461,2012.0,4.0,27.0,Friday
2012-04-30,1.3246200000000001,1.3266,1.32073,1.32428,2012.0,4.0,30.0,Monday
2012-05-01,1.32429,1.32829,1.32035,1.32283,2012.0,5.0,1.0,Tuesday
2012-05-02,1.32284,1.3231,1.31216,1.31443,2012.0,5.0,2.0,Wednesday
2012-05-03,1.31444,1.31796,1.3095,1.3155,2012.0,5.0,3.0,Thursday
2012-05-04,1.31548,1.31776,1.29545,1.2981,2012.0,5.0,4.0,Friday
2012-05-07,1.29811,1.3064799999999999,1.2972700000000001,1.30282,2012.0,5.0,7.0,Monday
2012-05-08,1.30281,1.3042200000000002,1.2964799999999999,1.2964799999999999,2012.0,5.0,8.0,Tuesday
2012-05-09,1.29649,1.29976,1.29108,1.29407,2012.0,5.0,9.0,Wednesday
2012-05-10,1.29408,1.29788,1.29043,1.2922200000000001,2012.0,5.0,10.0,Thursday
2012-05-11,1.2922,1.29566,1.28786,1.2888700000000002,2012.0,5.0,11.0,Friday
2012-05-14,1.28888,1.28966,1.28134,1.2836,2012.0,5.0,14.0,Monday
2012-05-15,1.28359,1.28684,1.2721200000000001,1.27244,2012.0,5.0,15.0,Tuesday
2012-05-16,1.27243,1.27583,1.26806,1.27435,2012.0,5.0,16.0,Wednesday
2012-05-17,1.27437,1.27483,1.2665799999999998,1.26785,2012.0,5.0,17.0,Thursday
2012-05-18,1.26788,1.2812299999999999,1.26415,1.2794,2012.0,5.0,18.0,Friday
2012-05-21,1.27941,1.2824,1.2724600000000001,1.2786,2012.0,5.0,21.0,Monday
2012-05-22,1.2785799999999998,1.2806899999999999,1.26447,1.26696,2012.0,5.0,22.0,Tuesday
2012-05-23,1.26694,1.26857,1.25447,1.25809,2012.0,5.0,23.0,Wednesday
2012-05-24,1.2580799999999999,1.2619,1.25153,1.25253,2012.0,5.0,24.0,Thursday
2012-05-25,1.25252,1.26011,1.24956,1.25952,2012.0,5.0,25.0,Friday
2012-05-28,1.25949,1.2623799999999998,1.25091,1.25337,2012.0,5.0,28.0,Monday
2012-05-29,1.25338,1.25739,1.2456399999999999,1.24613,2012.0,5.0,29.0,Tuesday
2012-05-30,1.2461200000000001,1.24801,1.23575,1.2369700000000001,2012.0,5.0,30.0,Wednesday
2012-05-31,1.23698,1.2427700000000002,1.23231,1.23463,2012.0,5.0,31.0,Thursday
2012-06-01,1.23461,1.2455,1.2287700000000001,1.2405899999999999,2012.0,6.0,1.0,Friday
2012-06-04,1.2406,1.25417,1.23947,1.25222,2012.0,6.0,4.0,Monday
2012-06-05,1.25219,1.25326,1.24094,1.24997,2012.0,6.0,5.0,Tuesday
2012-06-06,1.2499799999999999,1.2584600000000001,1.24406,1.25653,2012.0,6.0,6.0,Wednesday
2012-06-07,1.25657,1.2624600000000001,1.25132,1.25204,2012.0,6.0,7.0,Thursday
2012-06-08,1.2520200000000001,1.26681,1.24349,1.2629299999999999,2012.0,6.0,8.0,Friday
2012-06-11,1.26294,1.26464,1.2448700000000001,1.2494100000000001,2012.0,6.0,11.0,Monday
2012-06-12,1.24942,1.2528700000000002,1.24419,1.24914,2012.0,6.0,12.0,Tuesday
2012-06-13,1.2491299999999999,1.26098,1.24851,1.25726,2012.0,6.0,13.0,Wednesday
2012-06-14,1.25727,1.26417,1.25413,1.26362,2012.0,6.0,14.0,Thursday
2012-06-15,1.2636100000000001,1.27471,1.25914,1.26966,2012.0,6.0,15.0,Friday
2012-06-18,1.26967,1.27247,1.2556399999999999,1.2611299999999999,2012.0,6.0,18.0,Monday
2012-06-19,1.26112,1.27298,1.2568,1.2674,2012.0,6.0,19.0,Tuesday
2012-06-20,1.26738,1.27423,1.2637399999999999,1.26704,2012.0,6.0,20.0,Wednesday
2012-06-21,1.2670000000000001,1.2698200000000002,1.25308,1.25522,2012.0,6.0,21.0,Thursday
2012-06-22,1.2552,1.25826,1.25187,1.25419,2012.0,6.0,22.0,Friday
2012-06-25,1.2541799999999999,1.25421,1.24705,1.25071,2012.0,6.0,25.0,Monday
2012-06-26,1.25073,1.25298,1.24413,1.24981,2012.0,6.0,26.0,Tuesday
2012-06-27,1.2498,1.25237,1.2445,1.25163,2012.0,6.0,27.0,Wednesday
2012-06-28,1.2516200000000002,1.26263,1.2406700000000002,1.25847,2012.0,6.0,28.0,Thursday
2012-06-29,1.2584600000000001,1.2692,1.2552299999999998,1.26244,2012.0,7.0,29.0,Friday
2012-07-02,1.26245,1.26667,1.25675,1.25956,2012.0,7.0,2.0,Monday
2012-07-03,1.25958,1.26265,1.25586,1.2587,2012.0,7.0,3.0,Tuesday
2012-07-04,1.25871,1.25997,1.25075,1.25262,2012.0,7.0,4.0,Wednesday
2012-07-05,1.25264,1.25366,1.23633,1.23795,2012.0,7.0,5.0,Thursday
2012-07-06,1.23797,1.24007,1.22556,1.22886,2012.0,7.0,6.0,Friday
2012-07-09,1.22885,1.23232,1.22709,1.2283,2012.0,7.0,9.0,Monday
2012-07-10,1.22833,1.2333100000000001,1.2234399999999999,1.2252299999999998,2012.0,7.0,10.0,Tuesday
2012-07-11,1.22522,1.22963,1.22122,1.22381,2012.0,7.0,11.0,Wednesday
2012-07-12,1.2238200000000001,1.22444,1.21662,1.22089,2012.0,7.0,12.0,Thursday
2012-07-13,1.2209,1.22717,1.21617,1.22394,2012.0,7.0,13.0,Friday
2012-07-16,1.22393,1.23127,1.21748,1.23019,2012.0,7.0,16.0,Monday
2012-07-17,1.2301799999999998,1.23161,1.21884,1.22812,2012.0,7.0,17.0,Tuesday
2012-07-18,1.22813,1.2296200000000002,1.2216200000000002,1.2286299999999999,2012.0,7.0,18.0,Wednesday
2012-07-19,1.2286700000000002,1.23211,1.22285,1.22624,2012.0,7.0,19.0,Thursday
2012-07-20,1.22625,1.2276799999999999,1.21052,1.21126,2012.0,7.0,20.0,Friday
2012-07-23,1.21125,1.2144,1.2066700000000001,1.21261,2012.0,7.0,23.0,Monday
2012-07-24,1.2126,1.2131399999999999,1.20414,1.20731,2012.0,7.0,24.0,Tuesday
2012-07-25,1.2073200000000002,1.21697,1.20526,1.21288,2012.0,7.0,25.0,Wednesday
2012-07-26,1.21289,1.23288,1.21169,1.2286299999999999,2012.0,7.0,26.0,Thursday
2012-07-27,1.22864,1.23891,1.22409,1.22922,2012.0,7.0,27.0,Friday
2012-07-30,1.2292100000000001,1.22965,1.22246,1.2284899999999999,2012.0,7.0,30.0,Monday
2012-07-31,1.22843,1.23294,1.22482,1.22955,2012.0,7.0,31.0,Tuesday
2012-08-01,1.22957,1.23358,1.22173,1.2246299999999999,2012.0,8.0,1.0,Wednesday
2012-08-02,1.22462,1.2404600000000001,1.2133200000000002,1.21754,2012.0,8.0,2.0,Thursday
2012-08-03,1.21753,1.2442600000000001,1.21723,1.2390700000000001,2012.0,8.0,3.0,Friday
2012-08-06,1.23905,1.24288,1.2341,1.23995,2012.0,8.0,6.0,Monday
2012-08-07,1.23996,1.2441200000000001,1.23753,1.23946,2012.0,8.0,7.0,Tuesday
2012-08-08,1.23943,1.23975,1.23261,1.2377200000000002,2012.0,8.0,8.0,Wednesday
2012-08-09,1.23773,1.2384600000000001,1.22664,1.2292,2012.0,8.0,9.0,Thursday
2012-08-10,1.22922,1.23161,1.22407,1.229,2012.0,8.0,10.0,Friday
2012-08-13,1.2289700000000001,1.23727,1.2271299999999998,1.23424,2012.0,8.0,13.0,Monday
2012-08-14,1.23423,1.2385,1.2316,1.23227,2012.0,8.0,14.0,Tuesday
2012-08-15,1.2322600000000001,1.2342899999999999,1.22634,1.22824,2012.0,8.0,15.0,Wednesday
2012-08-16,1.22822,1.2372,1.22551,1.23469,2012.0,8.0,16.0,Thursday
2012-08-17,1.23472,1.23813,1.2288299999999999,1.23317,2012.0,8.0,17.0,Friday
2012-08-20,1.23316,1.2368,1.22946,1.23527,2012.0,8.0,20.0,Monday
2012-08-21,1.23525,1.2486899999999999,1.23502,1.2459799999999999,2012.0,8.0,21.0,Tuesday
2012-08-22,1.24597,1.25524,1.24305,1.2546899999999999,2012.0,8.0,22.0,Wednesday
2012-08-23,1.2547,1.2588700000000002,1.25281,1.25604,2012.0,8.0,23.0,Thursday
2012-08-24,1.25604,1.25632,1.24807,1.2509,2012.0,8.0,24.0,Friday
2012-08-27,1.25091,1.25348,1.2464600000000001,1.2480200000000001,2012.0,8.0,27.0,Monday
2012-08-28,1.24804,1.2576,1.24758,1.25545,2012.0,8.0,28.0,Tuesday
2012-08-29,1.25546,1.25726,1.25181,1.2537200000000002,2012.0,8.0,29.0,Wednesday
2012-08-30,1.2537399999999999,1.2563,1.24866,1.2516,2012.0,8.0,30.0,Thursday
2012-08-31,1.25157,1.26369,1.24929,1.25731,2012.0,9.0,31.0,Friday
2012-09-03,1.25732,1.26271,1.2562,1.26159,2012.0,9.0,3.0,Monday
2012-09-04,1.26158,1.2626,1.25221,1.2535399999999999,2012.0,9.0,4.0,Tuesday
2012-09-05,1.25352,1.26236,1.2501,1.26086,2012.0,9.0,5.0,Wednesday
2012-09-06,1.26081,1.26509,1.25607,1.26339,2012.0,9.0,6.0,Thursday
2012-09-07,1.26338,1.28167,1.2631299999999999,1.27857,2012.0,9.0,7.0,Friday
2012-09-10,1.2786,1.28029,1.2754299999999998,1.27749,2012.0,9.0,10.0,Monday
2012-09-11,1.27748,1.28704,1.27581,1.286,2012.0,9.0,11.0,Tuesday
2012-09-12,1.28598,1.29359,1.28149,1.2922,2012.0,9.0,12.0,Wednesday
2012-09-13,1.2921799999999999,1.30282,1.2856299999999998,1.30239,2012.0,9.0,13.0,Thursday
2012-09-14,1.30243,1.31682,1.3018,1.3125799999999999,2012.0,9.0,14.0,Friday
2012-09-17,1.3126,1.3170899999999999,1.30825,1.30985,2012.0,9.0,17.0,Monday
2012-09-18,1.30984,1.3114,1.30287,1.30485,2012.0,9.0,18.0,Tuesday
2012-09-19,1.30487,1.3084200000000001,1.2992700000000001,1.3003799999999999,2012.0,9.0,19.0,Wednesday
2012-09-20,1.30036,1.30139,1.29186,1.29755,2012.0,9.0,20.0,Thursday
2012-09-21,1.29756,1.3047,1.29269,1.29492,2012.0,9.0,21.0,Friday
2012-09-24,1.29493,1.29718,1.28903,1.29348,2012.0,9.0,24.0,Monday
2012-09-25,1.29352,1.29701,1.28856,1.28987,2012.0,9.0,25.0,Tuesday
2012-09-26,1.28988,1.28999,1.28345,1.2879399999999999,2012.0,9.0,26.0,Wednesday
2012-09-27,1.28793,1.2941799999999999,1.28285,1.2929700000000002,2012.0,9.0,27.0,Thursday
2012-09-28,1.29298,1.2959,1.28031,1.28199,2012.0,9.0,28.0,Friday
2012-10-01,1.2820200000000002,1.2938,1.28158,1.2893299999999999,2012.0,10.0,1.0,Monday
2012-10-02,1.28931,1.29671,1.28796,1.2902,2012.0,10.0,2.0,Tuesday
2012-10-03,1.2902200000000001,1.29364,1.28767,1.2924799999999999,2012.0,10.0,3.0,Wednesday
2012-10-04,1.29246,1.30308,1.29187,1.30122,2012.0,10.0,4.0,Thursday
2012-10-05,1.3012,1.30708,1.2983,1.2989700000000002,2012.0,10.0,5.0,Friday
2012-10-08,1.29901,1.29932,1.2937100000000001,1.29855,2012.0,10.0,8.0,Monday
2012-10-09,1.2985799999999998,1.2990000000000002,1.28347,1.2856100000000001,2012.0,10.0,9.0,Tuesday
2012-10-10,1.28559,1.29126,1.2824799999999998,1.28653,2012.0,10.0,10.0,Wednesday
2012-10-11,1.28652,1.29512,1.28435,1.29269,2012.0,10.0,11.0,Thursday
2012-10-12,1.2926799999999998,1.2990899999999999,1.2889899999999999,1.2903200000000001,2012.0,10.0,12.0,Friday
2012-10-15,1.29033,1.2978,1.28957,1.29615,2012.0,10.0,15.0,Monday
2012-10-16,1.29616,1.31236,1.29579,1.30925,2012.0,10.0,16.0,Tuesday
2012-10-17,1.30923,1.31387,1.30845,1.30881,2012.0,10.0,17.0,Wednesday
2012-10-18,1.30882,1.31279,1.3055,1.3069,2012.0,10.0,18.0,Thursday
2012-10-19,1.30691,1.30759,1.30124,1.30365,2012.0,10.0,19.0,Friday
2012-10-22,1.30366,1.3082799999999999,1.30237,1.30525,2012.0,10.0,22.0,Monday
2012-10-23,1.30526,1.30587,1.29513,1.29871,2012.0,10.0,23.0,Tuesday
2012-10-24,1.29873,1.2996,1.29196,1.29701,2012.0,10.0,24.0,Wednesday
2012-10-25,1.29702,1.30223,1.29263,1.29374,2012.0,10.0,25.0,Thursday
2012-10-26,1.2937299999999998,1.29548,1.2882,1.29315,2012.0,10.0,26.0,Friday
2012-10-29,1.29314,1.2933700000000001,1.28845,1.29077,2012.0,10.0,29.0,Monday
2012-10-30,1.2907600000000001,1.2982799999999999,1.28852,1.2959,2012.0,10.0,30.0,Tuesday
2012-10-31,1.29589,1.30199,1.2945799999999998,1.29636,2012.0,10.0,31.0,Wednesday
2012-11-01,1.29634,1.29819,1.29239,1.2930000000000001,2012.0,11.0,1.0,Thursday
2012-11-02,1.2929899999999999,1.29379,1.28154,1.28245,2012.0,11.0,2.0,Friday
2012-11-05,1.28243,1.28419,1.2766600000000001,1.27847,2012.0,11.0,5.0,Monday
2012-11-06,1.2785,1.2874,1.2762799999999999,1.28576,2012.0,11.0,6.0,Tuesday
2012-11-07,1.2857399999999999,1.28756,1.27357,1.27504,2012.0,11.0,7.0,Wednesday
2012-11-08,1.2750299999999999,1.27823,1.2716399999999999,1.2772,2012.0,11.0,8.0,Thursday
2012-11-09,1.27719,1.27894,1.26892,1.27288,2012.0,11.0,9.0,Friday
2012-11-12,1.27293,1.27383,1.26724,1.2677100000000001,2012.0,11.0,12.0,Monday
2012-11-13,1.2677200000000002,1.2728,1.2660799999999999,1.27249,2012.0,11.0,13.0,Tuesday
2012-11-14,1.27244,1.27775,1.27047,1.27355,2012.0,11.0,14.0,Wednesday
2012-11-15,1.27354,1.28011,1.27312,1.2769700000000002,2012.0,11.0,15.0,Thursday
2012-11-16,1.27695,1.27768,1.26898,1.27587,2012.0,11.0,16.0,Friday
2012-11-19,1.27589,1.2819,1.27516,1.27958,2012.0,11.0,19.0,Monday
2012-11-20,1.27959,1.2828700000000002,1.27357,1.27486,2012.0,11.0,20.0,Tuesday
2012-11-21,1.2748700000000002,1.28671,1.27404,1.28401,2012.0,11.0,21.0,Wednesday
2012-11-22,1.2840200000000002,1.2898,1.28366,1.28857,2012.0,11.0,22.0,Thursday
2012-11-23,1.28854,1.2989899999999999,1.28742,1.2958,2012.0,11.0,23.0,Friday
2012-11-26,1.29585,1.3008,1.29435,1.29855,2012.0,11.0,26.0,Monday
2012-11-27,1.29853,1.2998100000000001,1.29148,1.29366,2012.0,11.0,27.0,Tuesday
2012-11-28,1.29364,1.2960399999999999,1.28793,1.29494,2012.0,11.0,28.0,Wednesday
2012-11-29,1.29495,1.3013299999999999,1.2938399999999999,1.29968,2012.0,11.0,29.0,Thursday
2012-11-30,1.2997,1.30464,1.29675,1.30379,2012.0,12.0,30.0,Friday
2012-12-03,1.3037299999999998,1.3075,1.30193,1.3055,2012.0,12.0,3.0,Monday
2012-12-04,1.30548,1.31235,1.30508,1.31156,2012.0,12.0,4.0,Tuesday
2012-12-05,1.31155,1.31259,1.30447,1.30549,2012.0,12.0,5.0,Wednesday
2012-12-06,1.30548,1.3085799999999999,1.2949700000000002,1.2968,2012.0,12.0,6.0,Thursday
2012-12-07,1.2967899999999999,1.29695,1.2876100000000001,1.2896,2012.0,12.0,7.0,Friday
2012-12-10,1.28959,1.2961200000000002,1.28852,1.2948899999999999,2012.0,12.0,10.0,Monday
2012-12-11,1.29491,1.30141,1.2938399999999999,1.29965,2012.0,12.0,11.0,Tuesday
2012-12-12,1.29966,1.30968,1.2995,1.3082799999999999,2012.0,12.0,12.0,Wednesday
2012-12-13,1.3083,1.30996,1.3040200000000002,1.30872,2012.0,12.0,13.0,Thursday
2012-12-14,1.30871,1.31879,1.30657,1.31627,2012.0,12.0,14.0,Friday
2012-12-17,1.31626,1.3178,1.31434,1.31726,2012.0,12.0,17.0,Monday
2012-12-18,1.3172700000000002,1.32555,1.31556,1.32481,2012.0,12.0,18.0,Tuesday
2012-12-19,1.32482,1.33075,1.3187799999999998,1.32217,2012.0,12.0,19.0,Wednesday
2012-12-20,1.32215,1.32944,1.31794,1.31928,2012.0,12.0,20.0,Thursday
2012-12-21,1.3192700000000002,1.3231,1.3158,1.3183799999999999,2012.0,12.0,21.0,Friday
2012-12-24,1.31839,1.3232899999999999,1.31738,1.31905,2012.0,12.0,24.0,Monday
2012-12-26,1.3209899999999999,1.32535,1.31869,1.32311,2012.0,12.0,26.0,Wednesday
2012-12-27,1.32312,1.32828,1.32008,1.3242200000000002,2012.0,12.0,27.0,Thursday
2012-12-28,1.32423,1.32558,1.3165200000000001,1.31968,2012.0,12.0,28.0,Friday
2012-12-31,1.3196700000000001,1.32274,1.31716,1.31928,2012.0,12.0,31.0,Monday
2013-01-01,1.32041,1.32987,1.31879,1.3260100000000001,2013.0,1.0,1.0,Tuesday
2013-01-02,1.3260299999999998,1.32932,1.31233,1.3136700000000001,2013.0,1.0,2.0,Wednesday
2013-01-03,1.31368,1.3169,1.30186,1.30326,2013.0,1.0,3.0,Thursday
2013-01-04,1.30325,1.30887,1.29968,1.3038,2013.0,1.0,4.0,Friday
2013-01-07,1.30382,1.3139100000000001,1.30162,1.31189,2013.0,1.0,7.0,Monday
2013-01-08,1.3119,1.31316,1.30556,1.3074,2013.0,1.0,8.0,Tuesday
2013-01-09,1.30741,1.30951,1.30358,1.30443,2013.0,1.0,9.0,Wednesday
2013-01-10,1.30439,1.32788,1.30416,1.32587,2013.0,1.0,10.0,Thursday
2013-01-11,1.32584,1.3403100000000001,1.32477,1.3391,2013.0,1.0,11.0,Friday
2013-01-14,1.3390799999999998,1.33938,1.33355,1.3356,2013.0,1.0,14.0,Monday
2013-01-15,1.33558,1.3387200000000001,1.32628,1.32899,2013.0,1.0,15.0,Tuesday
2013-01-16,1.32897,1.3324,1.32559,1.3282,2013.0,1.0,16.0,Wednesday
2013-01-17,1.32819,1.3390600000000001,1.3273,1.33854,2013.0,1.0,17.0,Thursday
2013-01-18,1.33855,1.33974,1.32798,1.33216,2013.0,1.0,18.0,Friday
2013-01-21,1.33218,1.3357299999999999,1.32991,1.33419,2013.0,1.0,21.0,Monday
2013-01-22,1.33415,1.3370799999999998,1.3266200000000001,1.33103,2013.0,1.0,22.0,Tuesday
2013-01-23,1.33104,1.3353700000000002,1.32638,1.33126,2013.0,1.0,23.0,Wednesday
2013-01-24,1.33123,1.3391899999999999,1.32855,1.33612,2013.0,1.0,24.0,Thursday
2013-01-25,1.3361,1.34784,1.33582,1.3458299999999999,2013.0,1.0,25.0,Friday
2013-01-28,1.34584,1.34766,1.3424,1.34561,2013.0,1.0,28.0,Monday
2013-01-29,1.34565,1.34965,1.3413700000000002,1.34875,2013.0,1.0,29.0,Tuesday
2013-01-30,1.34859,1.35867,1.34814,1.35677,2013.0,1.0,30.0,Wednesday
2013-01-31,1.35673,1.36321,1.35406,1.36225,2013.0,1.0,31.0,Thursday
2013-02-01,1.36227,1.3710200000000001,1.35856,1.36206,2013.0,2.0,1.0,Friday
2013-02-04,1.3620299999999999,1.3635700000000002,1.34838,1.34857,2013.0,2.0,4.0,Monday
2013-02-05,1.34859,1.3596700000000002,1.3457700000000001,1.35761,2013.0,2.0,5.0,Tuesday
2013-02-06,1.35763,1.3581299999999998,1.34928,1.35102,2013.0,2.0,6.0,Wednesday
2013-02-07,1.35103,1.3576700000000002,1.3369799999999998,1.34095,2013.0,2.0,7.0,Thursday
2013-02-08,1.34096,1.34284,1.3352600000000001,1.3373,2013.0,2.0,8.0,Friday
2013-02-11,1.33728,1.34266,1.33564,1.33903,2013.0,2.0,11.0,Monday
2013-02-12,1.33902,1.3474899999999999,1.3363200000000002,1.34457,2013.0,2.0,12.0,Tuesday
2013-02-13,1.3445799999999999,1.35192,1.34255,1.34378,2013.0,2.0,13.0,Wednesday
2013-02-14,1.3438,1.34441,1.33145,1.33542,2013.0,2.0,14.0,Thursday
2013-02-15,1.33541,1.33925,1.33056,1.33303,2013.0,2.0,15.0,Friday
2013-02-18,1.33304,1.33761,1.33208,1.33512,2013.0,2.0,18.0,Monday
2013-02-19,1.33511,1.34333,1.33283,1.34131,2013.0,2.0,19.0,Tuesday
2013-02-20,1.3413,1.3431,1.32546,1.32647,2013.0,2.0,20.0,Wednesday
2013-02-21,1.3264799999999999,1.3275700000000001,1.31606,1.32118,2013.0,2.0,21.0,Thursday
2013-02-22,1.3212,1.32446,1.31444,1.3189,2013.0,2.0,22.0,Friday
2013-02-25,1.31889,1.3318,1.30377,1.30534,2013.0,2.0,25.0,Monday
2013-02-26,1.30536,1.31218,1.30176,1.30633,2013.0,2.0,26.0,Tuesday
2013-02-27,1.3063200000000001,1.3161100000000001,1.30512,1.31405,2013.0,2.0,27.0,Wednesday
2013-02-28,1.3140399999999999,1.31566,1.30525,1.3073700000000001,2013.0,2.0,28.0,Thursday
2013-03-01,1.30738,1.31003,1.2965799999999998,1.30145,2013.0,3.0,1.0,Friday
2013-03-04,1.30146,1.304,1.29816,1.3033299999999999,2013.0,3.0,4.0,Monday
2013-03-05,1.30332,1.30746,1.30094,1.3058100000000001,2013.0,3.0,5.0,Tuesday
2013-03-06,1.30579,1.3069899999999999,1.29644,1.29929,2013.0,3.0,6.0,Wednesday
2013-03-07,1.29932,1.31177,1.29837,1.3090899999999999,2013.0,3.0,7.0,Thursday
2013-03-08,1.30904,1.31335,1.29545,1.3004799999999999,2013.0,3.0,8.0,Friday
2013-03-11,1.3005200000000001,1.30529,1.29869,1.3024,2013.0,3.0,11.0,Monday
2013-03-12,1.30243,1.3073700000000001,1.29903,1.30365,2013.0,3.0,12.0,Tuesday
2013-03-13,1.30367,1.3064,1.29226,1.29542,2013.0,3.0,13.0,Wednesday
2013-03-14,1.2954299999999999,1.30316,1.2910700000000002,1.30108,2013.0,3.0,14.0,Thursday
2013-03-15,1.3010899999999999,1.31064,1.28875,1.29105,2013.0,3.0,15.0,Friday
2013-03-18,1.29106,1.2995,1.2881200000000002,1.2953,2013.0,3.0,18.0,Monday
2013-03-19,1.29532,1.2969,1.28431,1.2874,2013.0,3.0,19.0,Tuesday
2013-03-20,1.2874299999999999,1.29776,1.28683,1.29481,2013.0,3.0,20.0,Wednesday
2013-03-21,1.29475,1.29495,1.28789,1.2914299999999999,2013.0,3.0,21.0,Thursday
2013-03-22,1.29142,1.30472,1.28875,1.30288,2013.0,3.0,22.0,Friday
2013-03-25,1.30295,1.30473,1.28292,1.2866799999999998,2013.0,3.0,25.0,Monday
2013-03-26,1.2866600000000001,1.2889,1.28275,1.28415,2013.0,3.0,26.0,Tuesday
2013-03-27,1.28416,1.2854,1.27505,1.27783,2013.0,3.0,27.0,Wednesday
2013-03-28,1.2778200000000002,1.28437,1.27545,1.2826799999999998,2013.0,3.0,28.0,Thursday
2013-03-29,1.2826899999999999,1.28316,1.2770700000000001,1.27811,2013.0,3.0,29.0,Friday
2013-04-01,1.27813,1.28769,1.27744,1.28672,2013.0,4.0,1.0,Monday
2013-04-02,1.28677,1.28724,1.27947,1.28053,2013.0,4.0,2.0,Tuesday
2013-04-03,1.28052,1.28637,1.2789,1.28475,2013.0,4.0,3.0,Wednesday
2013-04-04,1.28477,1.29481,1.2745,1.29272,2013.0,4.0,4.0,Thursday
2013-04-05,1.29275,1.30392,1.28999,1.29877,2013.0,4.0,5.0,Friday
2013-04-08,1.2987600000000001,1.30673,1.2967600000000001,1.30446,2013.0,4.0,8.0,Monday
2013-04-09,1.30444,1.31024,1.30043,1.30893,2013.0,4.0,9.0,Tuesday
2013-04-10,1.30892,1.3121200000000002,1.3043,1.30582,2013.0,4.0,10.0,Wednesday
2013-04-11,1.30585,1.31375,1.30566,1.31126,2013.0,4.0,11.0,Thursday
2013-04-12,1.31125,1.31259,1.30361,1.30764,2013.0,4.0,12.0,Friday
2013-04-15,1.30765,1.31065,1.3021,1.30629,2013.0,4.0,15.0,Monday
2013-04-16,1.30627,1.32008,1.30274,1.31728,2013.0,4.0,16.0,Tuesday
2013-04-17,1.3172700000000002,1.31989,1.30008,1.30544,2013.0,4.0,17.0,Wednesday
2013-04-18,1.30546,1.30955,1.30254,1.30649,2013.0,4.0,18.0,Thursday
2013-04-19,1.3064799999999999,1.31281,1.30466,1.3075299999999999,2013.0,4.0,19.0,Friday
2013-04-22,1.30752,1.30754,1.30145,1.30334,2013.0,4.0,22.0,Monday
